region;caseNumber;caseNumberFull;consulate;status;submitDate;statusDate;Issued;AP;Ready;Refused;InTransit;Transfer;NVC
AF;22621;2019AF22621;KIN;Issued;22-Oct-2017;28-Aug-2019;5;1;0;0;0;0;0
AF;22630;2019AF22630;KIN;Issued;22-Nov-2017;01-Jul-2019;1;0;0;0;0;0;0
AF;22631;2019AF22631;KHT;Refused;23-Oct-2017;02-Jul-2019;0;0;0;1;0;0;0
AF;22638;2019AF22638;NRB;Issued;21-Nov-2017;02-Aug-2019;1;0;0;0;0;0;0
AF;22640;2019AF22640;KHT;Issued;18-Nov-2017;29-Aug-2019;4;0;0;0;0;0;0
AF;22644;2019AF22644;KGL;Issued;20-Nov-2017;30-Jul-2019;2;0;0;0;0;0;0
AF;22646;2019AF22646;ADD;Issued;21-Oct-2017;02-Jul-2019;1;0;0;0;0;0;0
AF;22651;2019AF22651;RID;Issued;20-Oct-2017;31-Jul-2019;1;0;0;0;0;0;0
AF;22654;2019AF22654;ADD;Ready;24-Oct-2017;31-Jul-2019;0;0;1;0;0;0;0
AF;22685;2019AF22685;LOM;Issued;28-Oct-2017;07-Jun-2019;1;0;0;0;0;0;0
AF;22686;2019AF22686;NRB;Issued;19-Oct-2017;24-Jun-2019;4;0;0;0;0;0;0
AF;22700;2019AF22700;MRV;Issued;22-Nov-2017;18-Jun-2019;1;0;0;0;0;0;0
AF;22713;2019AF22713;ADD;Issued;08-Nov-2017;06-Jun-2019;2;0;0;0;0;0;0
AF;22729;2019AF22729;ADD;Ready;04-Nov-2017;29-Aug-2019;0;0;3;0;0;0;0
AF;22733;2019AF22733;NRB;Administrative Processing;05-Nov-2017;22-Aug-2019;0;1;1;0;0;0;0
AF;22738;2019AF22738;ALG;Issued;18-Nov-2017;10-Jun-2019;1;0;0;0;0;0;0
AF;22749;2019AF22749;YDE;Issued;21-Nov-2017;13-Jun-2019;1;0;0;0;0;0;0
AF;22751;2019AF22751;KIN;Issued;21-Nov-2017;26-Jun-2019;3;0;0;0;0;0;0
AF;22753;2019AF22753;ADD;Refused;07-Nov-2017;10-Jun-2019;0;0;3;1;0;0;0
AF;22765;2019AF22765;LGS;Administrative Processing;04-Nov-2017;30-Aug-2019;0;1;2;0;0;0;0
AF;22770;2019AF22770;KHT;Refused;06-Nov-2017;18-Jun-2019;0;0;0;1;0;0;0
AF;22781;2019AF22781;MRV;Issued;21-Nov-2017;21-Jun-2019;4;0;0;0;0;0;0
AF;22782;2019AF22782;ADD;Issued;01-Nov-2017;12-Jun-2019;1;0;0;0;0;0;0
AF;22783;2019AF22783;MRV;Issued;18-Oct-2017;27-Jun-2019;1;0;0;0;0;0;0
AF;22790;2019AF22790;ADD;Issued;31-Oct-2017;17-Jun-2019;1;0;0;0;0;0;0
AF;22799;2019AF22799;ADD;Issued;14-Nov-2017;12-Jun-2019;3;0;0;0;0;0;0
AF;22807;2019AF22807;ADD;Issued;08-Nov-2017;05-Jul-2019;6;0;0;0;0;0;0
AF;22810;2019AF22810;NRB;Issued;11-Nov-2017;29-Aug-2019;1;0;0;0;0;0;0
AF;22812;2019AF22812;LOM;Issued;24-Oct-2017;07-Jun-2019;1;0;0;0;0;0;0
AF;22821;2019AF22821;ALG;Issued;19-Nov-2017;26-Jun-2019;5;0;0;0;0;0;0
AF;22823;2019AF22823;ADD;Issued;25-Oct-2017;17-Jun-2019;1;0;0;0;0;0;0
AF;22825;2019AF22825;DKR;Issued;18-Oct-2017;09-Jul-2019;1;0;0;0;0;0;0
AF;22831;2019AF22831;ADD;Issued;28-Oct-2017;17-Jun-2019;1;0;0;0;0;0;0
AF;22835;2019AF22835;ABJ;Administrative Processing;18-Oct-2017;05-Aug-2019;0;1;0;0;0;0;0
AF;22845;2019AF22845;YDE;Issued;20-Oct-2017;20-Jun-2019;1;0;0;0;0;0;0
AF;22853;2019AF22853;TNS;Issued;30-Oct-2017;21-Jun-2019;1;0;0;0;0;0;0
AF;22854;2019AF22854;ALG;Issued;21-Oct-2017;11-Jun-2019;1;0;0;0;0;0;0
AF;22861;2019AF22861;ADD;Refused;31-Oct-2017;13-Jun-2019;0;0;0;1;0;0;0
AF;22866;2019AF22866;KIN;Issued;15-Nov-2017;26-Jul-2019;1;0;0;0;0;0;0
AF;22872;2019AF22872;ADD;Issued;30-Oct-2017;25-Jun-2019;1;0;0;0;0;0;0
AF;22897;2019AF22897;ADD;Refused;21-Oct-2017;13-Jun-2019;0;0;0;1;0;0;0
