region;caseNumber;caseNumberFull;consulate;status;submitDate;statusDate;Issued;AP;Ready;Refused;InTransit;Transfer;NVC
EU;15169;2018EU15169;YRV;Issued;06-Nov-2016;04-Jun-2018;1;0;0;0;0;0;0
EU;15172;2018EU15172;TBL;Issued;22-Oct-2016;05-Apr-2018;5;0;0;0;0;0;0
EU;15176;2018EU15176;CHS;Issued;26-Oct-2016;31-May-2018;3;0;0;0;0;0;0
EU;15177;2018EU15177;YRV;Issued;30-Oct-2016;09-Apr-2018;4;0;0;0;0;0;0
EU;15180;2018EU15180;VIL;Issued;17-Oct-2016;18-Apr-2018;3;0;0;0;0;0;0
EU;15181;2018EU15181;ANK;Ready;06-Nov-2016;21-Sep-2018;0;0;1;0;0;0;0
EU;15182;2018EU15182;MOS;Administrative Processing;14-Oct-2016;16-Jul-2018;0;1;2;0;0;0;0
EU;15186;2018EU15186;BCH;Issued;05-Nov-2016;20-Apr-2018;1;0;0;0;0;0;0
EU;15187;2018EU15187;TIA;Issued;21-Oct-2016;04-Apr-2018;2;0;0;0;0;0;0
EU;15189;2018EU15189;MOS;Issued;30-Oct-2016;19-Apr-2018;4;0;0;0;0;0;0
EU;15196;2018EU15196;BKK;Refused;07-Oct-2016;18-Apr-2018;0;0;0;2;0;0;0
EU;15198;2018EU15198;PRS;Issued;04-Oct-2016;05-Apr-2018;2;0;0;0;0;0;0
EU;15199;2018EU15199;TIA;Issued;03-Nov-2016;04-Apr-2018;2;0;0;0;0;0;0
EU;15200;2018EU15200;TIA;Issued;25-Oct-2016;04-Apr-2018;2;0;0;0;0;0;0
EU;15202;2018EU15202;MDD;Issued;06-Nov-2016;04-Apr-2018;3;0;0;0;0;0;0
EU;15205;2018EU15205;ABD;Issued;25-Oct-2016;13-Jun-2018;1;0;0;0;0;0;0
EU;15206;2018EU15206;ATA;Issued;07-Oct-2016;26-Apr-2018;2;0;0;0;0;0;0
EU;15210;2018EU15210;YRV;Issued;07-Nov-2016;06-Apr-2018;4;0;0;0;0;0;0
EU;15215;2018EU15215;MOS;Issued;28-Oct-2016;16-May-2018;4;0;0;0;0;0;0
EU;15217;2018EU15217;TBL;Issued;05-Oct-2016;04-Apr-2018;3;0;0;0;0;0;0
EU;15219;2018EU15219;KEV;Issued;23-Oct-2016;17-Apr-2018;3;0;0;0;0;0;0
EU;15220;2018EU15220;AKD;Issued;26-Oct-2016;05-Apr-2018;5;0;0;0;0;0;0
EU;15221;2018EU15221;KEV;Refused;09-Oct-2016;19-Apr-2018;0;0;0;2;0;0;0
EU;15223;2018EU15223;BCH;Issued;24-Oct-2016;20-Apr-2018;2;0;0;0;0;0;0
EU;15225;2018EU15225;CHS;Issued;07-Nov-2016;20-Apr-2018;4;0;0;0;0;0;0
EU;15232;2018EU15232;TIA;Issued;29-Oct-2016;05-Apr-2018;4;0;0;0;0;0;0
EU;15234;2018EU15234;ATA;Issued;26-Oct-2016;26-Apr-2018;3;0;0;0;0;0;0
EU;15240;2018EU15240;KEV;Issued;06-Oct-2016;05-Jun-2018;1;0;0;0;0;0;0
EU;15241;2018EU15241;MOS;Issued;23-Oct-2016;27-Apr-2018;4;0;0;0;0;0;0
EU;15242;2018EU15242;MOS;Administrative Processing;24-Oct-2016;26-Sep-2018;0;1;0;0;0;0;0
